# ----------------------------------------
# All Web Site Data
# Overview
# 20181001-20190429
# ----------------------------------------

Device Category,Date Range,Segment,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Transactions,Revenue,Ecommerce Conversion Rate
4/20/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$93.68,1.23%
4/20/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$93.68,2.13%
4/20/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
4/21/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$110.64,1.69%
4/21/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
4/21/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$110.64,4.17%
4/22/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
4/22/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
4/22/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
4/23/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
4/23/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
4/23/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
4/24/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$121.64,2.38%
4/24/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$121.64,3.77%
4/24/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
4/25/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$155.16,1.82%
4/25/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
4/25/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$155.16,5.56%
4/26/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
4/26/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
4/26/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
4/27/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
4/27/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
4/27/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
4/28/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$0.00,0.00%
4/28/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$0.00,0.00%
4/28/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
4/29/19,"Oct 1, 2018 - Apr 29, 2019",All Users,$914.12,2.17%
4/29/19,"Oct 1, 2018 - Apr 29, 2019",New Users,$914.12,4.00%
4/29/19,"Oct 1, 2018 - Apr 29, 2019",Returning Users,$0.00,0.00%
,"Oct 1, 2018 - Apr 29, 2019",All Users,"$20,563.95",0.92%
,"Oct 1, 2018 - Apr 29, 2019",New Users,"$9,961.09",0.48%
,"Oct 1, 2018 - Apr 29, 2019",Returning Users,"$10,602.86",1.70%
